pl_rade,pl_bmasse,pl_eqt,pl_orbper,st_teff,st_rad
13.1,232.01474,2035.0,3.8493715,6244.0,2.99
11.8,232.01474,1923.0,3.8493724,6391.0,2.6
2.28,232.01474,795.0,7.65024351,5230.0,0.78
2.64,232.01474,795.0,7.65024192,5350.0,0.83
2.3,232.01474,772.0,7.65024351,5409.0,0.75
2.39,232.01474,780.0,7.65024192,5413.0,0.76
2.6,232.01474,782.0,7.650262,5432.0,0.78
2.416,232.01474,795.0,10.50682565,5175.0,0.78
2.39,232.01474,780.0,7.65024192,5413.0,0.76
2.28,232.01474,795.0,7.6502438,5230.0,0.78
2.28,232.01474,795.0,7.65023579,5230.0,0.78
2.39,232.01474,780.0,7.65024192,5413.0,0.76
2.27,232.01474,795.0,7.650254,5413.0,0.74
2.523,232.01474,795.0,10.50682565,5175.0,0.78
2.7,232.01474,475.0,34.26062,5432.0,0.78
2.28,232.01474,795.0,34.25955106,5230.0,0.78
2.28,232.01474,795.0,34.25951418,5230.0,0.78
2.49,232.01474,473.0,34.25951372,5413.0,0.76
2.49,232.01474,473.0,34.25951372,5413.0,0.76
2.41,232.01474,468.0,34.25951418,5409.0,0.75
2.73,232.01474,795.0,34.25951372,5350.0,0.83
2.38,232.01474,795.0,34.260281,5413.0,0.74
2.49,232.01474,473.0,34.25951372,5413.0,0.76
2.28,232.01474,795.0,34.25954112,5230.0,0.78
1.58,232.01474,1326.0,1.55400393,5413.0,0.76
1.58,232.01474,1326.0,1.55400393,5413.0,0.76
2.28,232.01474,795.0,1.55399806,5230.0,0.78
2.28,232.01474,795.0,1.55400192,5230.0,0.78
1.667,232.01474,795.0,10.50682565,5175.0,0.78
1.73,232.01474,795.0,1.55400393,5350.0,0.83
1.58,232.01474,1326.0,1.55400393,5413.0,0.76
1.7,232.01474,1336.0,1.554001,5432.0,0.78
1.59,232.01474,1313.0,1.55400389,5409.0,0.75
2.28,232.01474,795.0,1.55400389,5230.0,0.78
3.87,17.0,243.0,175.06,5100.0,0.76
2.63,232.01474,355.0,17.60460628,3743.0,0.49
3.304,232.01474,795.0,17.6046,3844.0,0.63
2.28,232.01474,795.0,17.60461401,3844.0,0.63
2.63,232.01474,355.0,17.60460628,3743.0,0.49
2.63,232.01474,355.0,17.60460628,3743.0,0.49
2.64,232.01474,362.0,17.60461401,3744.0,0.52
2.28,232.01474,795.0,17.60459942,3844.0,0.63
3.16,232.01474,414.0,17.604437,3905.0,0.65
2.75,232.01474,810.0,14.3868109,5914.0,1.15
2.5,232.01474,781.0,14.386786,5812.0,1.05
2.28,232.01474,795.0,14.38681626,5735.81,0.95
2.28,232.01474,795.0,14.38682567,5735.81,0.95
2.75,232.01474,810.0,14.3868109,5914.0,1.15
2.75,232.01474,810.0,14.3868109,5914.0,1.15
2.54,232.01474,776.0,14.38682567,5725.0,1.07
3.033,232.01474,795.0,14.3868,5735.81,0.95
5.15,232.01474,906.0,11.95474513,5059.0,1.66
2.31,232.01474,655.0,11.95475266,5098.0,0.79
2.839,232.01474,795.0,11.9548,5049.84,0.78
2.28,232.01474,795.0,11.95475464,5049.84,0.78
2.31,232.01474,655.0,11.95475266,5098.0,0.79
2.31,232.01474,655.0,11.95475266,5098.0,0.79
2.3,232.01474,641.0,11.954776,5088.0,0.76
2.28,232.01474,795.0,11.95474513,5049.84,0.78
2.57,232.01474,672.0,25.8474596,6297.0,1.03
2.4,232.01474,672.0,25.8474958,6297.0,1.03
2.883,232.01474,795.0,25.8476,6293.0,1.15
2.28,232.01474,795.0,25.8474958,6293.0,1.15
2.57,232.01474,672.0,25.8474596,6297.0,1.03
2.57,232.01474,672.0,25.8474596,6297.0,1.03
2.55,232.01474,680.0,25.84723,6317.0,1.07
2.28,232.01474,795.0,25.84781795,6293.0,1.15
2.7,232.01474,578.0,40.715561,6297.0,1.03
2.28,232.01474,795.0,40.715561,6293.0,1.15
2.97,232.01474,578.0,40.7155403,6297.0,1.03
2.97,232.01474,578.0,40.7155403,6297.0,1.03
3.0,232.01474,585.0,40.71652,6317.0,1.07
2.28,232.01474,795.0,40.71583266,6293.0,1.15
2.97,232.01474,578.0,40.7155403,6297.0,1.03
3.236,232.01474,795.0,40.7157,6293.0,1.15
6.63,232.01474,655.0,83.5781976,6056.0,2.56
3.78,232.01474,520.0,83.5783259,6190.0,1.4
2.984,232.01474,795.0,83.5781,5941.54,1.09
3.78,232.01474,520.0,83.5783259,6190.0,1.4
3.78,232.01474,520.0,83.5783259,6190.0,1.4
2.28,232.01474,795.0,83.5781976,5941.54,1.09
4.2,232.01474,515.0,83.57752,6188.0,1.38
2.28,232.01474,795.0,83.57858781,5941.54,1.09
2.28,232.01474,795.0,15.43396148,5542.0,1.02
3.5,232.01474,634.0,15.4341,5645.0,0.79
4.47,232.01474,721.0,15.4339775,5900.0,0.95
4.348,232.01474,795.0,15.434,5542.0,1.02
4.47,232.01474,721.0,15.4339775,5900.0,0.95
2.28,232.01474,795.0,15.43400996,5542.0,1.02
4.47,232.01474,721.0,15.4339775,5900.0,0.95
4.3,232.01474,721.0,15.43400996,5900.0,0.95
2.4,232.01474,496.0,9.51221128,4056.0,0.56
1.83,232.01474,516.0,9.512123,4265.0,0.56
1.99,232.01474,530.0,9.51220046,4224.0,0.6
2.4,232.01474,496.0,9.51221128,4056.0,0.56
2.28,232.01474,795.0,9.51220046,4303.0,0.71
2.4,232.01474,496.0,9.51221128,4056.0,0.56
2.28,232.01474,795.0,9.51216177,4303.0,0.71
2.78,232.01474,795.0,9.51216,4303.0,0.71
1.81,232.01474,897.0,1.60932168,4056.0,0.56
1.901,232.01474,795.0,1.60932005,4224.0,0.6
2.28,232.01474,795.0,1.60932194,4303.0,0.71
1.81,232.01474,897.0,1.60932168,4056.0,0.56
1.44,232.01474,946.0,1.6093059,4265.0,0.56
1.57,232.01474,958.0,1.60932194,4224.0,0.6
1.81,232.01474,897.0,1.60932168,4056.0,0.56
1.6,232.01474,795.0,4.72946978,4224.0,0.6
1.38,232.01474,626.0,4.72941969,4056.0,0.56
1.14,232.01474,654.0,4.729344,4265.0,0.56
1.22,232.01474,669.0,4.72941177,4224.0,0.6
1.38,232.01474,626.0,4.72941969,4056.0,0.56
2.28,232.01474,795.0,4.72941177,4303.0,0.71
1.38,232.01474,626.0,4.72941969,4056.0,0.56
1.71,232.01474,899.0,4.39315652,4978.0,0.81
1.71,232.01474,899.0,4.39315652,4978.0,0.81
2.28,232.01474,795.0,4.39316278,4826.67,0.76
1.519,232.01474,795.0,10.50682565,4868.0,0.74
1.45,232.01474,795.0,4.393147,4796.0,0.7
1.615,232.01474,914.0,4.3931632,4890.0,0.73
1.62,232.01474,836.0,4.393147,4909.0,0.7
1.53,232.01474,795.0,4.39315652,4888.0,0.74
1.718,232.01474,918.0,4.3931539,4884.0,0.75
2.28,232.01474,795.0,4.39315768,4826.67,0.76
1.41,232.01474,807.0,4.39315768,4799.0,0.69
1.71,232.01474,899.0,4.39315652,4978.0,0.81
2.28,232.01474,795.0,4.39315983,4826.67,0.76
1.466,232.01474,795.0,10.50682565,4868.0,0.74
1.548,232.01474,768.0,7.406114,4890.0,0.73
1.37,232.01474,795.0,7.406097,4796.0,0.7
1.76,232.01474,755.0,7.40610775,4978.0,0.81
2.28,232.01474,795.0,7.40610257,4826.67,0.76
1.674,232.01474,771.0,7.406106,4884.0,0.75
2.28,232.01474,795.0,7.40611676,4826.67,0.76
1.37,232.01474,678.0,7.40611676,4799.0,0.69
1.76,232.01474,755.0,7.40610775,4978.0,0.81
1.76,232.01474,755.0,7.40610775,4978.0,0.81
1.54,232.01474,705.0,7.406105,4909.0,0.7
2.28,232.01474,795.0,7.40610054,4826.67,0.76
1.61,232.01474,795.0,7.40610775,4888.0,0.74
1.194,232.01474,536.0,21.803855,4890.0,0.73
1.238,232.01474,538.0,21.80379,4884.0,0.75
2.28,232.01474,795.0,21.803708,4826.67,0.76
1.39,232.01474,527.0,21.8038763,4978.0,0.81
1.39,232.01474,527.0,21.8038763,4978.0,0.81
1.39,232.01474,527.0,21.8038763,4978.0,0.81
1.29,232.01474,795.0,21.8038763,4888.0,0.74
1.32,232.01474,489.0,21.80428,4909.0,0.7
1.11,232.01474,473.0,21.803708,4799.0,0.69
1.193,232.01474,795.0,10.50682565,4868.0,0.74
2.28,232.01474,795.0,21.80410231,4826.67,0.76
2.28,232.01474,795.0,21.80353249,4826.67,0.76
10.15,232.01474,131.0,1071.23228,4890.0,0.73
11.11,232.01474,144.0,1071.2319346,4978.0,0.81
9.27,232.01474,129.0,1071.232624,4799.0,0.69
11.11,232.01474,144.0,1071.2319346,4978.0,0.81
2.28,232.01474,795.0,1071.23308,4826.67,0.76
9.4,232.01474,196.0,341.0,4909.0,0.7
9.959,232.01474,795.0,10.50682565,4868.0,0.74
10.16,321.00669,134.0,1071.23205,4884.0,0.75
2.28,232.01474,795.0,1071.232624,4826.67,0.76
2.5,232.01474,734.0,20.4998373,6233.0,1.08
3.356,232.01474,795.0,20.4998,5838.0,1.52
2.5,232.01474,734.0,20.4998373,6233.0,1.08
2.8,232.01474,717.0,20.49941,6243.0,1.03
2.28,232.01474,795.0,20.4999636,5838.0,1.52
2.28,232.01474,795.0,20.4998763,5838.0,1.52
2.5,232.01474,734.0,20.4998373,6233.0,1.08
2.8,232.01474,731.0,20.4998763,6249.0,1.08
1.326,232.01474,795.0,4.16787,5135.55,0.93
1.05,232.01474,984.0,4.16789251,5302.0,0.82
1.05,232.01474,984.0,4.16789251,5302.0,0.82
1.25,232.01474,993.0,4.167856,5307.0,0.85
2.28,232.01474,795.0,4.16788529,5135.55,0.93
1.05,232.01474,984.0,4.16789251,5302.0,0.82
2.28,232.01474,795.0,4.16787814,5135.55,0.93
1.07,232.01474,962.0,4.16787814,5251.0,0.85
4.37,232.01474,423.0,150.8783198,5504.0,1.74
3.16,232.01474,411.0,150.8779906,6192.0,1.23
2.28,232.01474,795.0,150.87792757,6131.95,1.09
2.28,232.01474,795.0,150.8783198,6131.95,1.09
3.5,232.01474,425.0,150.8811,6222.0,1.39
3.16,232.01474,411.0,150.8779906,6192.0,1.23
3.16,232.01474,411.0,150.8779906,6192.0,1.23
2.97,232.01474,795.0,150.878,6131.95,1.09
2.71,232.01474,611.0,33.7888028,6202.0,1.06
2.936,232.01474,795.0,33.7888,6014.95,1.13
2.62,232.01474,604.0,33.78882491,6184.0,1.04
2.28,232.01474,795.0,33.7888028,6014.95,1.13
2.62,232.01474,604.0,33.78882491,6184.0,1.04
2.5,232.01474,597.0,33.78882,6188.0,1.01
2.62,232.01474,604.0,33.78882491,6184.0,1.04
2.28,232.01474,795.0,33.78873953,6014.95,1.13
3.53,232.01474,419.0,62.561528,5679.0,0.84
2.28,232.01474,795.0,62.56160747,5473.91,0.88
2.28,232.01474,795.0,62.5613879,5473.91,0.88
3.53,232.01474,419.0,62.561528,5679.0,0.84
3.206,232.01474,795.0,62.5611,5473.91,0.88
3.54,232.01474,417.0,62.5613879,5662.0,0.84
3.53,232.01474,419.0,62.561528,5679.0,0.84
3.0,232.01474,415.0,62.56259,5664.0,0.83
2.28,232.01474,795.0,63.0380366,5853.19,1.13
2.8,232.01474,465.0,63.03814,6000.0,0.97
3.125,232.01474,795.0,63.0382,5853.19,1.13
2.73,232.01474,493.0,63.0381121,6085.0,1.09
2.28,232.01474,795.0,63.03825985,5853.19,1.13
2.73,232.01474,493.0,63.0381121,6085.0,1.09
2.73,232.01474,493.0,63.0381121,6085.0,1.09
2.59,232.01474,465.0,63.0380366,5798.0,1.02
3.09,232.01474,782.0,29.92208104,6127.0,1.64
1.88,232.01474,613.0,29.92205802,6122.0,1.0
1.88,232.01474,613.0,29.92205802,6122.0,1.0
1.88,232.01474,613.0,29.92205802,6122.0,1.0
2.28,232.01474,795.0,29.92208104,5878.3,1.06
3.377,232.01474,795.0,29.9221,5878.3,1.06
2.1,232.01474,608.0,29.922091,6115.0,0.98
2.31,232.01474,726.0,22.0640623,6215.0,1.15
2.28,232.01474,795.0,22.06399693,6013.72,1.25
2.702,232.01474,795.0,22.064,6013.72,1.25
2.28,232.01474,795.0,22.06402,6013.72,1.25
2.31,232.01474,726.0,22.0640623,6215.0,1.15
1.98,232.01474,681.0,22.0641,6158.0,1.0
2.31,232.01474,726.0,22.0640623,6215.0,1.15
2.67,232.01474,712.0,22.06402,6232.0,1.09
2.28,232.01474,795.0,147.97292294,5754.0,0.83
3.33,232.01474,329.0,147.97391,5578.0,0.95
3.43,232.01474,337.0,147.973027,6008.0,0.88
3.43,232.01474,337.0,147.973027,6008.0,0.88
3.304,232.01474,795.0,147.974,5754.0,0.83
2.28,232.01474,795.0,147.97391,5754.0,0.83
3.5,232.01474,347.0,147.9724,6034.0,0.95
3.43,232.01474,337.0,147.973027,6008.0,0.88
1.87,232.01474,813.0,9.75374033,5806.0,0.9
2.2,232.01474,797.0,9.7538,5770.0,0.86
2.18,232.01474,813.0,9.75369069,5806.0,0.9
2.18,232.01474,813.0,9.75369069,5806.0,0.9
2.28,232.01474,795.0,9.75373853,5501.0,0.87
2.069,232.01474,795.0,9.75376,5501.0,0.87
2.18,232.01474,813.0,9.75369069,5806.0,0.9
2.28,232.01474,795.0,9.75374033,5501.0,0.87
1.56,232.01474,1201.0,4.425412,6250.0,1.04
1.63,232.01474,1240.0,4.42535097,5946.0,1.22
1.854,232.01474,795.0,10.50682565,5947.0,1.39
2.28,232.01474,795.0,4.42535352,6031.0,1.39
1.54,232.01474,1252.0,4.42534621,6251.0,1.12
2.12,232.01474,795.0,4.42534621,6364.0,1.48
1.54,232.01474,1252.0,4.42534621,6251.0,1.12
1.46,232.01474,795.0,4.425391,6282.0,1.11
1.54,232.01474,1252.0,4.42534621,6251.0,1.12
2.28,232.01474,795.0,4.42535097,6031.0,1.39
2.28,232.01474,795.0,13.19308754,6031.0,1.39
2.28,232.01474,795.0,13.19322809,6031.0,1.39
2.28,232.01474,795.0,13.19320021,6031.0,1.39
2.69,232.01474,795.0,13.193242,6282.0,1.11
2.79,232.01474,870.0,13.1932092,6251.0,1.12
2.79,232.01474,870.0,13.1932092,6251.0,1.12
3.343,232.01474,795.0,10.50682565,5947.0,1.39
2.79,232.01474,870.0,13.1932092,6251.0,1.12
2.8,232.01474,838.0,13.19326,6250.0,1.04
3.71,232.01474,795.0,13.1932092,6364.0,1.48
2.94,232.01474,862.0,13.19322809,5946.0,1.22
1.75,232.01474,771.0,8.77425786,5146.0,0.91
1.42,232.01474,771.0,8.77426218,5146.0,0.91
2.28,232.01474,795.0,8.77425786,5021.0,0.72
1.36,232.01474,795.0,8.77424,5021.0,0.72
2.8,232.01474,1073.0,8.77406,5046.0,1.88
1.42,232.01474,771.0,8.77426218,5146.0,0.91
1.42,232.01474,771.0,8.77426218,5146.0,0.91
2.28,232.01474,795.0,8.77419863,5021.0,0.72
2.1,232.01474,398.0,69.8941,5584.0,0.84
1.84,232.01474,387.0,69.8957158,5509.0,0.76
1.84,232.01474,387.0,69.8957158,5509.0,0.76
1.84,232.01474,387.0,69.8957158,5509.0,0.76
2.553,232.01474,795.0,69.8956,5756.4,0.95
3.04,232.01474,442.0,69.8956789,5390.0,1.1
2.28,232.01474,795.0,69.8956789,5756.4,0.95
2.28,232.01474,795.0,69.8959464,5756.4,0.95
2.54,232.01474,694.0,14.83340944,5570.0,0.9
2.28,232.01474,795.0,14.83329152,5619.12,0.84
2.9,232.01474,725.0,14.8322,5764.0,0.94
3.47,232.01474,729.0,14.83339324,5776.0,0.94
3.47,232.01474,729.0,14.83339324,5776.0,0.94
2.28,232.01474,795.0,14.83340944,5619.12,0.84
2.889,232.01474,795.0,14.8334,5619.12,0.84
3.47,232.01474,729.0,14.83339324,5776.0,0.94
2.0,232.01474,692.0,15.03343,5450.0,0.93
1.92,232.01474,723.0,15.03366571,5522.0,1.02
2.28,232.01474,795.0,15.03366411,5429.0,0.9
1.92,232.01474,723.0,15.03366571,5522.0,1.02
2.28,232.01474,795.0,15.03353729,5429.0,0.9
1.875,232.01474,795.0,15.0337,5429.0,0.9
1.7,232.01474,669.0,15.03366411,5523.0,0.89
1.92,232.01474,723.0,15.03366571,5522.0,1.02
2.96,232.01474,337.0,47.7087,4300.0,0.71
3.62,232.01474,341.0,47.7054612,4505.0,0.67
3.62,232.01474,341.0,47.7054612,4505.0,0.67
2.871,232.01474,795.0,47.7055,4706.54,0.67
3.62,232.01474,341.0,47.7054612,4505.0,0.67
2.28,232.01474,795.0,47.7045936,4706.54,0.67
2.28,232.01474,795.0,47.7052566,4706.54,0.67
2.89,232.01474,347.0,47.7052566,4551.0,0.67
2.28,232.01474,795.0,20.49041,5484.0,0.84
2.28,232.01474,795.0,20.49054658,5484.0,0.84
3.07,232.01474,625.0,20.4904029,5681.0,0.92
3.07,232.01474,625.0,20.4904029,5681.0,0.92
3.07,232.01474,625.0,20.4904029,5681.0,0.92
2.2,232.01474,579.0,20.49013,5470.0,0.85
2.34,232.01474,625.0,20.49041,5681.0,0.92
2.577,232.01474,795.0,20.4905,5484.0,0.84
1.21,232.01474,913.0,9.30991834,5806.0,1.1
2.28,232.01474,795.0,9.30991834,5714.96,1.2
1.16,232.01474,913.0,9.30989826,5806.0,1.1
1.16,232.01474,913.0,9.30989826,5806.0,1.1
1.0,232.01474,898.0,9.30955,6123.0,0.98
1.426,232.01474,795.0,9.30987,5714.96,1.2
1.16,232.01474,913.0,9.30989826,5806.0,1.1
1.34,232.01474,578.0,5.77955922,4024.0,0.55
1.34,232.01474,578.0,5.77955922,4024.0,0.55
1.34,232.01474,578.0,5.77955922,4024.0,0.55
1.15,232.01474,607.0,5.779572,4256.0,0.55
1.5,232.01474,598.0,5.77957133,4102.0,0.58
2.28,232.01474,795.0,5.77957133,4132.0,0.73
1.656,232.01474,795.0,5.77954,4132.0,0.73
1.45,232.01474,772.0,5.62006198,4868.0,0.75
2.53,232.01474,1184.0,5.62005172,4897.0,1.83
1.262,232.01474,795.0,5.62012,4632.11,0.95
2.28,232.01474,795.0,5.62006198,4632.11,0.95
2.3,232.01474,740.0,5.620047,4797.0,0.7
2.28,232.01474,795.0,5.62008419,4632.11,0.95
2.53,232.01474,1184.0,5.62005172,4897.0,1.83
2.53,232.01474,1184.0,5.62005172,4897.0,1.83
0.84,232.01474,909.0,8.48293296,5798.0,1.0
0.84,232.01474,909.0,8.48293296,5798.0,1.0
0.89,232.01474,914.0,8.482949,5995.0,0.98
0.84,232.01474,909.0,8.48293296,5798.0,1.0
2.28,232.01474,795.0,8.48299282,5731.43,1.0
0.947,232.01474,795.0,8.483,5731.43,1.0
0.8,232.01474,879.0,8.48299282,5827.0,0.93
2.28,232.01474,795.0,3.25058644,4930.0,0.77
1.3,232.01474,1096.0,3.25058053,5173.0,0.94
1.19,232.01474,962.0,3.25058201,5001.0,0.76
1.149,232.01474,795.0,10.50682565,5046.0,0.73
1.13,232.01474,795.0,3.250619,4997.0,0.76
1.11,232.01474,795.0,3.25058053,5070.0,0.78
2.28,232.01474,795.0,3.25058201,4930.0,0.77
1.3,232.01474,1096.0,3.25058053,5173.0,0.94
1.3,232.01474,1096.0,3.25058053,5173.0,0.94
3.35,232.01474,1487.0,3.250641,5058.0,1.86
2.28,232.01474,795.0,6.19558232,4930.0,0.77
1.37,232.01474,776.0,6.1954595,5001.0,0.76
1.47,232.01474,884.0,6.19543693,5173.0,0.94
1.47,232.01474,884.0,6.19543693,5173.0,0.94
1.21,232.01474,795.0,6.195469,4997.0,0.76
3.3,232.01474,1204.0,6.195544,5058.0,1.86
2.28,232.01474,795.0,6.1954595,4930.0,0.77
1.47,232.01474,884.0,6.19543693,5173.0,0.94
1.19,232.01474,795.0,6.19543693,5070.0,0.78
2.28,232.01474,795.0,6.19547175,4930.0,0.77
1.32,232.01474,795.0,10.50682565,5046.0,0.73
1.62,232.01474,795.0,8.34818817,5070.0,0.78
1.91,232.01474,800.0,8.34818817,5173.0,0.94
3.76,232.01474,1091.0,8.34811,5058.0,1.86
1.91,232.01474,800.0,8.34818817,5173.0,0.94
1.25,232.01474,795.0,8.348125,4997.0,0.76
1.45,232.01474,702.0,8.34819209,5001.0,0.76
1.394,232.01474,795.0,10.50682565,5046.0,0.73
2.28,232.01474,795.0,8.34820746,4930.0,0.77
2.28,232.01474,795.0,8.34819209,4930.0,0.77
2.28,232.01474,795.0,8.34817754,4930.0,0.77
1.91,232.01474,800.0,8.34818817,5173.0,0.94
2.24,232.01474,595.0,13.76710058,5001.0,0.76
2.156,232.01474,795.0,10.50682565,5046.0,0.73
2.3,232.01474,795.0,13.76708539,5070.0,0.78
2.28,232.01474,795.0,13.76706856,4930.0,0.77
2.2,232.01474,795.0,13.767102,4997.0,0.76
2.75,232.01474,678.0,13.76708539,5173.0,0.94
2.75,232.01474,678.0,13.76708539,5173.0,0.94
2.75,232.01474,678.0,13.76708539,5173.0,0.94
2.28,232.01474,795.0,13.76710058,4930.0,0.77
6.04,232.01474,923.0,13.767145,5058.0,1.86
2.28,232.01474,795.0,13.76708181,4930.0,0.77
2.95,232.01474,321.0,87.0912594,5001.0,0.76
2.55,232.01474,795.0,87.0905994,5070.0,0.78
3.12,232.01474,366.0,87.0905994,5173.0,0.94
2.843,232.01474,795.0,10.50682565,5046.0,0.73
3.12,232.01474,366.0,87.0905994,5173.0,0.94
2.28,232.01474,795.0,87.0912594,4930.0,0.77
2.28,232.01474,795.0,87.09046342,4930.0,0.77
3.12,232.01474,366.0,87.0905994,5173.0,0.94
2.58,232.01474,795.0,87.090195,4997.0,0.76
2.28,232.01474,795.0,87.09056794,4930.0,0.77
7.32,232.01474,498.0,87.09086,5058.0,1.86
2.56,232.01474,267.0,234.635652,5422.0,0.89
2.811,232.01474,795.0,234.636,5404.0,0.86
2.51,232.01474,273.0,234.635379,5735.0,0.83
2.51,232.01474,273.0,234.635379,5735.0,0.83
2.51,232.01474,273.0,234.635379,5735.0,0.83
3.3,232.01474,294.0,234.6356,5717.0,0.98
2.28,232.01474,795.0,234.635652,5404.0,0.86
2.28,232.01474,795.0,234.63454522,5404.0,0.86
1.835,232.01474,795.0,3.8482,6000.0,1.13
1.74,232.01474,1324.0,3.8482213,6362.0,1.14
1.64,232.01474,1297.0,3.848208,6325.0,1.08
2.28,232.01474,795.0,3.84822189,6000.0,1.13
1.74,232.01474,1324.0,3.8482213,6362.0,1.14
1.74,232.01474,1324.0,3.8482213,6362.0,1.14
1.72,232.01474,1283.0,3.84822189,5927.0,1.19
2.28,232.01474,795.0,5.95958637,5146.0,0.87
1.112,232.01474,795.0,5.95966,5146.0,0.87
1.0,232.01474,898.0,5.95960845,5452.0,0.9
1.0,232.01474,898.0,5.95960845,5452.0,0.9
1.0,232.01474,898.0,5.95960845,5452.0,0.9
1.02,232.01474,897.0,5.95958637,5452.0,0.9
0.97,232.01474,841.0,5.959585,5299.0,0.78
1.12,232.01474,729.0,12.09997831,5693.0,0.86
1.289,232.01474,795.0,12.0999,5432.34,0.88
2.28,232.01474,795.0,12.0999065,5432.34,0.88
1.1,232.01474,723.0,12.10001,5677.0,0.84
1.12,232.01474,729.0,12.09997831,5693.0,0.86
1.12,232.01474,729.0,12.09997831,5693.0,0.86
1.39,232.01474,807.0,12.0999065,5553.0,1.1
1.15,232.01474,1059.0,5.36375016,5553.0,1.1
0.977,232.01474,795.0,5.36370993,5553.0,1.1
0.95,232.01474,957.0,5.36374214,5693.0,0.86
0.95,232.01474,957.0,5.36374214,5693.0,0.86
2.28,232.01474,795.0,5.36375016,5432.34,0.88
0.95,232.01474,957.0,5.36374214,5693.0,0.86
0.89,232.01474,947.0,5.363717,5677.0,0.84
0.86,232.01474,841.0,3.89523349,4972.0,0.63
2.28,232.01474,795.0,3.89524296,4954.0,0.76
1.18,232.01474,795.0,3.89526,4954.0,0.76
0.96,232.01474,866.0,3.895233,5038.0,0.68
0.86,232.01474,841.0,3.89523349,4972.0,0.63
0.86,232.01474,841.0,3.89523349,4972.0,0.63
1.13,232.01474,956.0,3.89524296,5018.0,0.84
1.03,232.01474,954.0,4.73292085,5583.0,0.79
1.03,232.01474,954.0,4.73292085,5583.0,0.79
2.28,232.01474,795.0,4.73292061,5473.19,0.99
1.03,232.01474,954.0,4.73292085,5583.0,0.79
0.97,232.01474,957.0,4.73292061,5595.0,0.8
1.08,232.01474,962.0,4.732914,5604.0,0.82
1.119,232.01474,795.0,4.7329,5473.19,0.99
2.28,232.01474,795.0,65.9412549,5712.0,1.2
2.81,232.01474,795.0,65.9409,5712.0,1.2
2.35,232.01474,454.0,65.941326,5982.0,0.96
2.33,232.01474,454.0,65.9407869,5982.0,0.96
2.35,232.01474,454.0,65.941326,5982.0,0.96
2.28,232.01474,795.0,65.9407869,5712.0,1.2
2.35,232.01474,454.0,65.941326,5982.0,0.96
2.13,232.01474,630.0,33.4976313,4928.0,1.69
2.28,232.01474,795.0,33.49803036,4681.53,0.77
2.97,232.01474,630.0,33.4969115,4928.0,1.69
1.26,232.01474,795.0,33.4969,4681.53,0.77
2.13,232.01474,630.0,33.4976313,4928.0,1.69
2.28,232.01474,795.0,33.4969115,4681.53,0.77
2.13,232.01474,630.0,33.4976313,4928.0,1.69
180.72,232.01474,1356.0,1.21069328,5019.0,0.75
0.99,232.01474,1351.0,1.21069363,5014.0,0.76
2.28,232.01474,795.0,1.21069363,4975.03,0.74
2.28,232.01474,795.0,1.21069487,4975.03,0.74
180.72,232.01474,1356.0,1.21069328,5019.0,0.75
180.72,232.01474,1356.0,1.21069328,5019.0,0.75
1.073,232.01474,795.0,1.2107,4975.03,0.74
2.28,232.01474,795.0,3.49078588,5575.53,0.95
1.41,232.01474,1013.0,3.49078834,5513.0,0.72
1.32,232.01474,1010.0,3.49078588,5496.0,0.72
1.41,232.01474,1013.0,3.49078834,5513.0,0.72
2.28,232.01474,795.0,3.49079807,5575.53,0.95
1.567,232.01474,795.0,3.49082,5575.53,0.95
1.41,232.01474,1013.0,3.49078834,5513.0,0.72
14.684,743.7222,1712.0,1.4857108,5781.0,0.98
14.82,232.01474,1621.0,1.48571127,5787.0,1.05
14.8,232.01474,1561.0,1.48571095,5624.0,1.02
14.48,232.01474,1562.0,1.48571099,5624.0,1.02
14.859,232.01474,1595.0,1.4857148,5781.0,1.01
14.908,785.0401,795.0,1.48571091,5781.0,1.05
2.28,232.01474,795.0,1.48571099,5781.0,1.01
2.28,232.01474,795.0,1.48571092,5781.0,1.01
2.28,232.01474,795.0,1.48571099,5781.0,1.01
14.65,232.01474,795.0,1.48571095,5680.0,1.01
14.8,232.01474,1561.0,1.48571095,5624.0,1.02
14.339,232.01474,795.0,10.50682565,5722.0,1.01
14.8,232.01474,1561.0,1.48571095,5624.0,1.02
14.68,778.65,1570.0,1.4857108,5781.0,1.01
2.28,232.01474,795.0,7.9305715,5483.0,1.04
2.28,232.01474,795.0,7.93057525,5483.0,1.04
3.2,232.01474,795.0,7.930592,5679.0,1.03
2.94,232.01474,878.0,7.93058775,5655.0,0.99
2.965,232.01474,795.0,10.50682565,5573.0,1.0
2.94,232.01474,878.0,7.93058775,5655.0,0.99
3.08,82.6,795.0,7.931,5614.0,0.99
3.44,232.01474,901.0,7.930563,5679.0,1.03
3.05,232.01474,899.0,7.93058352,5674.0,1.03
2.28,232.01474,795.0,7.93058352,5483.0,1.04
2.94,232.01474,878.0,7.93058775,5655.0,0.99
2.94,232.01474,795.0,7.93058775,5600.0,1.0
2.28,232.01474,795.0,16.666,5614.0,0.99
2.28,232.01474,795.0,16.6658994,5483.0,1.04
2.28,232.01474,795.0,16.6659163,5483.0,1.04
2.774,232.01474,795.0,10.50682565,5573.0,1.0
2.72,232.01474,685.0,16.66591162,5655.0,0.99
2.86,232.01474,795.0,16.665863,5679.0,1.03
2.72,232.01474,685.0,16.66591162,5655.0,0.99
